qr_code,qr_image_base64,generated_time,is_printed,is_distributed,notes
QR_0366,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiElEQVR4nO2YQY6DMAxFnwekLkHqAXqUcLNejRylNyDLSkF/FoG26iymGwql9iIo1pP4ipwvxyb+j/jzAgROOeWUU05tnbIpaohWY12aM92quvZN1eUTeoB0xGA0kaoMgK2l65uoNNW4+qacOuUarK3r6yjr3v3Hr6Tqp72Fy0G25B+dmmM++0ZAApGmzOOja6vqd0FFMzNr73YzljZnbV27pkrd32tcpNGma7Cmru+hrEt1WQBQD1jH6HW/JHXz+wzxlAGqDKlFsR3m6t+q+s+mkKRyxOqpRJBuS4YgSf1W1X82Nft9arGg0YjtULZA5XW/PGV2kiDVN6tnnuysqmvfVPGcexAGUN9IhKGaku45i1APfg9UUt/kyflp3O/fQQVJ0jAlrWuuhvv9m6h5jmnnS4360ul7f78o9TxLUzwJwnDMBrcH71bV74uy86XGuiZDuBxk3UZ07ZH6M8eMbYVIx0w8Xc3rfkHquc+ZnrSD9znLU3/nmGXJ6CG/VfVOOeWUU069Sv0C54e6vGPJ/1EAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0367,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABhUlEQVR4nO2awY3kIBBFX6254ww6FJzZxLQZmFAmAziu5NGfA9jTvZfdSzduAycMT+ILFV9VJZv494i//gOCQQ1qUIMa1Nkpq8NhZg7I+8rSVFcXVJAkJZAS2MIkSdIj9XpdXVD5iHFAK+wvoLGuniizGWx54YmDOkZIrz6xW2q3FS8gA3HGRIb7ouus6i9BRTMzm4GQJtnCV0lzWuu6NFXi/i7G4+2P1WfQUlcPFCWVDJKK1YdU8xzwdUPrWdW/N3Uf9/G2OfCbsyCA7LZmunqgStxrBaQ0qa6lx92zqn9v6vCcbb9nL2ktde027v75lFYm2ZJrYmMLX0Y0hy1NdV2bcj9TgbCjtjJ8wlrp6of66WNCdoDfIHya1Yzn3OrflbrLMaU0SavfKPZfZ8Pvn0XtnpNnCL/BwCHyDDBpeM4Lqdq/9xv28Tl6Ck+l3N8LcaHGfbwdjYWzqr8G5WuBVboLcZ7qZ2tdV6Zq3MfiLtNDZglYWNvo6oGy8W/UoAY1qEF1QX0D7de6MsPolpQAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0368,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABi0lEQVR4nO2ZQW6DMBBF3xRLWTpSDpCjmKPjo+QGsIzk6HeBDW26aBclELAXFkZP4ms0DH8GE7+v+PEHCCpVqUpVqlJbpywvB9EcMJQ77aq6DkEFSVIP1voE0EiS9J16va5DUEPOcXU8xqvxNVhb16GocDv9tJ0b0LVDyj2dDZpln1ipZ8pL6gB1Y70HSWl9XXumct5HA6DBws0l4GHr6joCNcZ+rvCKZwz895q/VfV7oKwd3LiBT6gDrJ2Tf9vq35Wa8v5uitcEDCfBcEbx3Fd/vyRFaaGaHOcgqWwpN13dVtW/N5VjP4bYpy8druZVY78s9TDCzU2lvhHRHNaurWvH1FTvG4EXBqB4TVjoL8UAbVX9Hqh5jpl7q8FBvN7rHPMF1FTlYXBY6+/G/P3duvo3p8oc01qfUDc4oPr7ZannWZoAEfpLsnJcRdcRKbNz+YESbidZuxFde6S++nv1jdT5fDVOF6q/X46a+lqgGE0RSuxrX7sg9WOOmbeUK/9auipVqUpVqlL/S30CB7HNguSO5AgAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0369,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABkElEQVR4nO2YQW6kMBBFX8VIs3SkPkCOYm42V4Oj9A3wMpKjPwvbnXRnkdkQoCkvgIIn8VX6Lttl4ucxv/wHBE455ZRTTu2dsjYGmF/BxtzfjJvqem5qqLc0AeQLRgSRQwHAttJ1Jio3j2vKVhNep8HWuk5FpQVs/M0/npYaHmIjqleadf7o1CMVJU2Apv5FUtle1zNTzfdztXrA0nUowMed9/eq/thUzf1nY0HkD4N432rYq/pjU0iSSEuol1p46juV+qRpr+qPTbXsagmSbsnWAppiCzz361DN48TSwyWI1H1P8tyvRvWqQpCmWGgzoE4D9/2qVC8yKtR6ry+Vv80Az/06FLofdYWdYlt/3fcrUr3e1xFuB6zQ1gD3/epU6rsbiAUb47sBQffU7+s6BdX7mPb3OqApD/DlcLt39cekHntptXWflkuxGm6k64yU2VvBxlggXf/Ixp3oekaq+z4KyM3oIl8K89u7ue/Xp2YzM3sFG/OAjf1ze9q5+oNS3/uYlNsF3+c45ZRTTj0L9Q/LwgOkhyhfxwAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0370,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABdUlEQVR4nO2YS27EIBBEqwPSLPENchR85dwAHyUHiGSWIzGqLICx44mUbPC3WVg2fpJbLSgXJcTfY3j7BwQopZRSSim1d0rKsACiBRDrTL9pXZegPElyBDC8J0gPQ5LkT2r9ui5BxbLGpY82z5RtsHFdl6L8+BCGNb+o1DQMpV/3ixelqqw4AogA4O5CRGB+6Npr9aegBhER6QAg3ig9HtnmbF3XqSlZZAoCmLSENFNoSEkfi79ncHep/l59TlMqt5dAstMOkDwXu7or9lr9sSnkMxRHw/I4GsKPAMlU3oa9Vn9sqvaeZD7cBlfknuH5VnvfhEJpe133+c4zgaEGC9r7NtSk99nQV1dpKHBfqvctKcwjM5gcqDG4VC667ttRmEl9/s1O8j+iBJza+yYU5n1+mp3gyl9X131Dyi4n/EcHAWwS/3nT/H5lyvAlSN5FXaejlnpfO26y71TNaUgtfc7c36vet6WWOeavQ3NMpZRSSqnDU98RQ/wb77YO4AAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0371,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABhklEQVR4nO2aS46kMBBEX46RagnSHKCOYq48N8A3spcjGUUvsNVfaWZDU13OXBnzJEImFU7SmPh3pF//AYFTTjnllFOPTlmLCVsBW0ufWS/VNQQVJUkZgN20ESRJek99v64hqNJyXFu5yVbAzKbrdY1E2Qpo+8YnjktNH66V7n/tU83/qOqfg5qllu2lbbiS6vW6nplqeZ8MgIDF/Lsa7HatrhGoY+3fmExaMJjf286jqn8GytZiRjKz5jRlgrTsXt+fSXHU8cpB2uZKL/I5RsfN7VHV/2zqWF1iDiJmaC9AfeuNvvanUd3vy26COlnMO1AWYM7X6RqKCiLZTUCQrXNFW/Hv2lOp7vc9iOqmHzPuOWdSvG2ZEdooHnOtoeZrfyr12seMOfRtNnuNeSrVLb0sEP+A0r1iAKJcqGsE6mMvzcBQq3PqpKt0DUnFHI7+PZSbn52cSfW8nwUUUFoCSvc6GXPF4naNrhGor/qYAEFGmap7zonU53OSL8L/jXLKKaec+vHUC/Km0AxFRSFnAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0372,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABj0lEQVR4nO2awW2lMBRFzxtbytJ0kFJMZ6MpKR3gUlJAJLyM5K+bBTaTZBaTTb4J2DvDkTiCa/N4wsT/R/r1BQgGNahBDWpQR6esDo+ZeSC3I3NXr0tQUZK0gqRXsxknSdJH6v5el6DynvHs0QJtBXT2OjPlP82NUD4fO6792aj8IJvvesWrUi3jQUAG4nIzkeH9R9dR7U9BJTMzm6Dl/raVOb29Tk1tuX+X8fT4anUZ9PS6DmUzYHOuQdeftgxs7up1bqrmPhkIileaPRYFkH3p5nUFCtVRIK4gqSCtH84uR7U/A1W/o0KBNDmRpvoUOnudm9qSTdzTHlcnwEkL1GbDyP23UHud4wRBGKEA3AzCivXyugK13ftWx7u2y4QXT3yyVnwe1f5nU/ueI0mra29dSVpCGXvOPajWxzSbQMtW6bvRQ74npSV7bA4F+/08egrfSv3bLw4vXuQJ0uPeWDiq/TmooFpUghNpcvu0r9eZqZr7tO0uDovr37IHLC59vK5A2fg3alCDGtSgLkG9AaZ5rRDzgU1TAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0373,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABgUlEQVR4nO2awU3EMBBF3yeROCYSBVBK0gE1URIdJKVsB/E96HOwwy4IBBeTZTO+xX6SvybRzPg7Mj+P+e4XEAQVVFBBBXXtlMpo0QhoTNvMuKuuQ1CDbXspk55obNv+SP29rkNQqXzjfu5BIyCp3V/XLVPtp2eB6u4Y1HeUp27F0x/uGFRn54gPp1Jwba/76zoANUuSetBIY+A1tzl767ppKuf7C2Nh7hF0H62Ga1V/C5TGJDFL8tStQGph7l+jv69Jkft4L6XMQrduC8u2Ol2r+v9NbbH3yvkFlIhDOXRF7KtQpb+fnxaLzmg4tUDqMd2yn64jUamF4ST5+dHW+J7099Z1y9R7zvGFgZOdnWEhck5NikvLLLf25IjDZqhF7KtSZx9zOJfZJXrMqtSW0lMPwwuY9LAKwKQddR2B+sLHRCb1QLe23kvXQanGGgFI93F3UpMqtbbk+8b5yqqccLeFqLVVqO1slR3LBpUTVWOR2jVyTkVK8W9UUEEFFdQhqDcfMNcRBg7QegAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0374,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiUlEQVR4nO3aUWq0MBSG4ff8Ef7LCF1AlxJ31q2ZpXQBheSykPL1wihOobQ3M7Ear5LxAT+YM3o8jImfj/jvFwi66qqrrro6urJ6DMsK8vrJ1DTXJVSQJCXQ7As24SRJulWPz3UJlbcaz/+lGTCzoX2uM6vhy95CerrvFbv6VsURbHrkFS+r1rr3AjIAHyYy7F+6jpr+FCqamdkIhORkEx9WO562uU6tlrrf1Xh8frf6M2iZ6wqKpZUMkggJCAk0A+DrCc1HTf+3Va37aK4IhAFYEEAeSrNcV1Dbs/Ztvbf7Mog8AmBqletCKrwOEFQAnIgj27ZprlOrpe5rzecn2bZVNLAwt8l1BXXb5xSIY1rWhk/rl3LU9H9bsR+Z4WrHgy+141Hvc+6mdj2mlJwklTrWnP22Omr6c6h1jmk2guZsBrg+Q36k0pwHbPIFe3ntM4W7qq8zZEIaWfr7+Lw9B46a/hzKS7tJQhzdum2c68yq1n1c7i7uprOk9/d3Vdb/G9VVV111dQn1CZcXpe9bnc8dAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0375,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABl0lEQVR4nO2aUW6EIBiEZwpJH/UGHgWu1iP1BnAUD7CJPG5iM30AzHaTpn3ZxVV8Q76ECRnG318p/H3Ft39AQKc61alOdWrvFMtlQY5fpE/1jm+q6xSUkyQtgEK+YSRJ+kk9X9cpqLR5HCbvOEnbXteRKXs3ppsJIT1uxU79SsVJon/miqelqu8HAdntqfj+9qVrr+oPQUWS5AjALUb0+MplTmtdh6ay7289PlxZjkFLXeeh6AHQp2J0fdRjQN9U17Gp4vs4XqzitFrE8QI6AUCyazNdZ6Dqsza9i4CFkCyENAIAqFa6zkPRD1fCaQUAI8TRqA5b6jo2hdw7CACkBbnOyRMBKM2GsFf1r02VzMkBPwjcZohhqcO9qn9tKu993XFTU2a4WLhPouf9A6mcObWPaVSCR5LCsPbMeQZV+5j0ABRypW96D/mR1H0fU3FaLV1YLd28hf9e1b82db/3cHOt7+O0NRb2qv4Y1FAKTcRJub6vX7Da6joyVXwfc7wY0M12vSk0XWij6wwU+79RnepUpzp1CuobNsSbkYVtqFgAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0376,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABeElEQVR4nO2YS26EMBBEXwf2RsqB4OhwI7wcCVRZ2GbCRFGy4Td0LyxsPYmSXbK728TfMXz8AwKnnHLKKafOTlmOGusAiGWlO1TXLahWkjQCQwPWUUmStKb213ULKhaPt+NsAJhZfbyud6bql7mIn4K43R+d+o2yjrnc8vv88b5U8X0QEEHw/DpQ142owczMGrAu1ljHnNKco3W9NZV8//S4vpn/SF33oWwxunXhYTnRjJ7fb0oV38cG2n6uNRgY4Whdd6BINVQfch2VCqxWE+rDlIuu/qzqr02Ry9cwUQ6gSoM0LidzVvXXpvLet2Ml2rH4HvLUfb8hlZ29RDqFFEHyvd+QSm9tyeOrCcLDBPMq+Tyr+mtT5c5Jfcz1VT/6fb8L9czlAYamSu9vXju7+mtSr31MCCMGs2noKu/f70mpj2bF8rPXtXtQQVK/rKb0cjyBrnemSm2VolLKLAkT6Tz8rd2O+tnHzMOqkXlW9U455ZRTTv2X+gJLltOZWiOWhQAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0377,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABhUlEQVR4nO2aQY7cIBREX8VIs8Q3mKOYm+VMuYF9lBwgktnTqiwwMz0ZRcnGY3cbdpgnUfpCxadkmX+P5dt/QNCpTnWqU506O6VtBJS4SSm3L+lQXZegJtv2CiwjeGawbfsj9fW6LkHl7Yx7zgElQFI4XtczU+GPuYi/gsn77dipv1Gev3rHTkW7ln1aQQmwXY7XdQFqkSSNoJRfDNxqm3O0rqemqt/fBQvLiCB+jBrOqv4ZKKUssUja/D4HWMZb7+/3pKh9vFfwHO37hbWtzmdV/9gU7Qk1tLLH0ioO26Or135f6ibbpfWYWbrrfc6v/oEpz9Guec73ny9WinY1/WN1PTfV/L6NzXNWaqffPWdH6s3vgXfTn9od0O/a/an3HHNah7cXbu8xd6WapecRph/g5bUggPtA7azqH5v6nGMiTB6BWIKP0nVNKtpKANRkZ/8dr0q1cx8NZDA5FC+vJYhY0DQfo+sK1Fb7pSaWA4IBYLDIoXTP2ZFS/zeqU53qVKcuQf0GDZvISUBUPKAAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0378,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABg0lEQVR4nO2YQW6sMBBEX3+QZumRcoAcxb5ZlJvBUbgBXo4EqixsKxP9SMlmBgLdC4PNk1yy2o1dJn6O8d8vIHDKKaeccmrvlNXoYbyuZim3kbSprmNTfXnEASC/YHG6CHK3AGBb6ToTlWuO6/31Vha8bIOtdZ2KitNFlp45o1M1LIXluTOel2plJQjI8HnVur907VX9IajRzMyuYCn3AGs55myt69BUyfv7bM+r1W2wpa7zUJZyT0t50ABYYvW8fySFJElDWIAgQZCkGTQE1Rj2qv4gVCfi1LeUD5K9zavfax9JlSpjcTIEN4MAIl8RdK3q71X9QahOjHaRNPVYKt0eS1vrOjCFvgZxrqWeOHde7x9JlbVvna78dTXQCcIC0df+0VRUPd0Qp55mLHi9fwrVfEyzK2jIZuDn++dSpdzEuaa8hp3oOgNlKSyluXeTt9d1ROpbH1Pkl4Xx9WbaSteJqE8fs5iZ7XN927n6P0r972OWZkF343tV75RTTjnl1G+pD911sKf3Xh75AAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0379,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABjElEQVR4nO2ZS2rsMBREz40NGdrQC8hSrJ2F7Ky1lCwgIA0DaioDye5+L4Nk0rbjvhoIWxxwoU9Rujbxc4tPv4DAKaeccsqpvVPWWg/RzCDPI2FTXQ9BTZKkBPaaOgGdJEn/Uuvreggqtz2ut/FSn+ox2FrXQ1FTWvuLTrVmge575N9e1xGp2VYGARkEpY7crsBe1R+CimZmNoKF3ANcaszZWtehqbrvr3tcccTaMdhS1yNQ1Cg5pa52kso8Nj/pvFf1f5uaZ5euTnZbgAQ6D5LP/RrUxSA/iziChUGy13Txe+09qSXnfPSCT1MMIPKpiGva3Kv6v001z1Fq83y1/9mH3HPuRS37vtSwYwwfveJLwaZ0mgPQXtUfgbrWMXXOPZB7iC+f7vcrUEsdk0kFC0MB9/uVqLmOaQHQOZtRs8/Guo5M9f+9K45JTOlUDHC/X5OyAFTPmd6fZWEnuo5ILfWDFjTbbTZ1qtnH77X3o7j9NUh3U9mBoeD5/o7UtzomlKXDc45TTjnl1FGoL6Oj4jmFFNXcAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0380,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABkElEQVR4nO2YQY6jMBBF3x+QsnSkOUCOgm82Z5obwFH6BngZiejPAieddC+mNwQE5YVBpSfxZRXlXyXz/zX8+gEEQQUVVFBBbZ1SXS1QWqDcI3lVXYegOtv2CMppQpnGtu1X6v26dk219VnO0P0FD2omU0DQTKvpOgLVfg10vumb79yq+n1RyuVk5Td+8bjUPe+TgQKm1Mhz8m9V/S6oQZJ0BuU5cJttztq6dk3Nef+Z4x4uV9XfYE1dx6GUSztvUFrcA8rcIu+XpHi28cl2n6rTr2+23W9V/R4o9wDdR715lZOtP+Mt+tolqfm0RRoBJkQCU84Ymuhrl6fccxODJLoRlGksqUV5VV37pvDrgjTNpZ5ubKLeL099zjHnyk9pYbhco96/gXrMMQFQTle5j3r/HqrUWb0y4L6cDOHvl6W+zjFNOZlu/H13PCvpOiIlXSaU0wTdx2Oiub6uPVK1r631vnn0tU11POFzlqNeZgo0hru9hDTVSzjOfhHq2xyzbhN+im9VfVBBBRVUUD+l/gEnzc3tlEu8QgAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0381,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABhUlEQVR4nO2aQW6DMBBF39RIWYKUA+Qo5mo9Um+Aj9Ib4GUkot+FTZI2i3ZDSGG8gTFP8tcwjL8sTPw+0tsfIHDKKaeccurVKaujwfrcYH2eZ/pVdW2basolDgD5iNLpbCKHCQBbS9eeqDzXeBzrjJk16+vaE2V9PjzazvV17Yay/tkr7pKa20orIAOpw0SG++p/VfWboJKZmXVAHIOs51Jsztq6Nk2Vuv/W4S9WP4NlVnTqOiRJREk3i6MBgLY+0PCq6v83Ves+GZBOUwktCiA302q69kDVZJcgHwS5Q+SuzGstXfuhNBBE1NlIJ4nUBRE1faeer2vb1LXfT7XLR0lA0C30fr8MVXJ/G0CYPY7vtctSzBkHIIg4BkE7lZOd8kI894tQdx5TGoM0tBO11Zc7z/1S1HymkDuIH2BxvCDyUQZBfob8RErvHVjfno346WcKi1LNz4la9x2k03UfeFX126BaVVNJPhR/X8OVdW2ZevQ5N3/vHnNZyvzfKKeccsqpXVBfx9bO3VAVAGIAAAAASUVORK5CYII=,2025-07-14 20:41:12,0,0,
QR_0382,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABcUlEQVR4nO2awW2EMBBF3wSkHE0HWwq0tiWlAyglHcAxEujnYMOySaTkYiAwPvhgnuQvGMZ/Bkz8PrqXP0DglFNOOeXU0SlLo4TOzGCYV5pddV2CqiVJPVgTJKCQJOmZ2l7XJahhifGhjCvxNdhb16Woup9s2x2dSkP3m2TNhjtel5rTShAwAPW7IQZYF11HVX8KqjMzswqsoZA1TNHm7K3r1FSM+3WMhxE9rxxX/Rkoa4BocbpqMrqH099V17kplMZInNowAkGi7knGvz2q+v9NsSqh6r7QPMH8PPze56XUUgjCCDAZXVXIa6vc1BzZIQW/pDFd8ZyTmVryvZYGTiFqjUTH4zknN/XoY0r9ZLpXoHZ/Xeem0lmb+pjFHP6rA9fjPje19DGjv799GN1t/Eptr+vMVPltZSgxKKF+e/X+/bZUSMcsXTX5d6uc1A/5/uEx5/Tv+T4Lta5riQWWosdU6x4zL2X+b5RTTjnl1CWoT3RF8Aikwzn9AAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0383,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiUlEQVR4nO2aQY6cMBREXwVLvTQ3yFHaN8vV4ChzA7wcCVRZ2HR6ehbJhoaA/wIZ8ySXjP1dfCHz9xh//AMEjWpUoxrVqKNTqhEol5TXnrSrrktQd9v2BBA/BXS2bX+l3q/rElSua9z+uNkDlB2wu64zU+HlXsR52xEbtcbr3Jssvnn+o6o/BxVdMg3EGSXA9vxKvV/XBahRktSDUr4ZWIrN2VvXqamSc56SzPjzUxC/pp2jqj8DpZQlRknVaOYAY780f78lhWvMQLR5+Bx7Wp8OR1V/CmpUoKx2qDPO2IPSvrpOTa0eM04Ai1xeQO5x7dtH13Uo/foIKOWAUrSV4syfbXB09f8r9fA5MwYjWILJPbpPvbgP++i6AsVzyYyutu6lrxbU2lm7KfVcx7Q9sMiemsd8C/WoYw45IOlmpSPoOjP1vY5ZzE4vwxy8l66LUt265Etl5w0jXpSqZ23N9509RNtDXD9z7+2s3YyqOWcsFcsOEUvLIoe55ZwNKbV/oxrVqEY16hLUbyKwujUyxeRdAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0384,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABh0lEQVR4nO2YQWrDMBBF39SCLBXoAXIU62a9mn2UHKAQLQMKvwvLSdoU2o1jx55ZCGt44I88kkffxN/Rv/0DAqeccsopp5ZOWY0AZDPIYybNqmsTVCtJOoHZoWCJRpKk79TzdW2CyrXG1Y1D3QYz69oU1R4Dlp75RqdqWKJ5bPnn17VGajxWooAMgjJk7r/AUtWvgurNzGwPlnIAuAxtzty6Vk0NdX+rcfWHs9VtMKeu7VCWcmAs+bHPSVy87qekuG/jY0EdzdDpq4uq0S1V/WtTde1bSepoBLFOaVXqpcvXfhKqnve9AcRPEzkUkfeIW7e5VPWroaRjgH4Plqj3Wkvz61othb7HkOuiRHtq/Lyfnrr5mOpiAXKA/nB2H/MJ1NXHhBywFM9Wf73z6toENfqY9nECdXkn8P5+Wir8mIvcFNrTO0a8XniXqn5dVDV1YoH2uJOlhehaI/WLjwkivxf6w9m87qenbj7mXVcP49PC1b8o9eBj1qGgu/xS1TvllFNOOfVf6gtrErZeit+s4wAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0385,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABj0lEQVR4nO2ZTW7DIBCF3xSkLvENchRyg561NzBHyQEq4T3W6wKI62TRbGzjMLNA/HwST/hpjMdC/B/h4wUIUEoppZRSqnVKSliIDIBcpzpzPVRXF5QnSUYAPgIcYUiSXFP76+qCmu4erz0RscfremfKPowZLskS03Y7KlXj8ewFsBD/vd2OStWoZ+8IYAIYribl3qG6eqDw95UKQ/hoCB/rjCfJsVX156ay7xePM1wSuHZ9u+rPTRXfe6YyzndMx2J+9f12VPX9NIDh68ciDIDAHa2rB6r6PpZUTzIBngkcXVLfb0nls+foSgPAlFzv4321VfXnpnLOEX+zSQABgVkAmCR5YTxGVw/U/Z6T8tVG4CIFmAXhQshRunqgiu/LyCT472z+1eWzVfVvQS11zJzvp0/C30TW1P66uqCWOiYAhGEWwCWUudbVn5N6rKUhDCanIAYxWr/fkyLjYvlZ/1vtQTmSY+4llHJCbEDXO1NPdUw4Mj8AOFK/rTaknuqYtVkVMltVr5RSSiml1KvUL27PxbNcGlcoAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0386,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABjUlEQVR4nO2YQW7DIBBF39SRsnSkHMBHMTfrmXoDc5TcwCwjUf0uDK2TLNpNYlxggfD4Sf6aGWA8Jn4f/u0PEDSqUY1qVKNKpyyNAxDMIGSL21RXFdQoSZrBbJDM0UmSdEu9XlcVVEg5Ll3MNAFpG2ysqyrKn7rHsrMAXRVQ9j6DuRd+sV4qHyu9gADyQ1ws6+wvVf2+qeR7bwB02Hg5RODTttVVA7X4/ifH5YerpW2wpa4aKJZScpy7ZZIUsy2vNJWqft8UuYzvBH1cVfqaeqn5/olUymzNQAqAxJjzfglF8/1TqJs6h3Tyi3CCJRQb6aqJCqmfYy4cMAfgLa+KV79P6j7vob+a/CBs/DjnAqhU9fumvu9aADpp6iOabq/edt4/kxpXFy6Y66+WArCtriqo3Mc0B2gKR7H6uS1d/T6pw92zCEcxzmeMnnbev5IyB5jrI4yXo8wVous/Ug99TIiIcI744Wot759PeTMzO33nfX6dVoWr3yn10MdMU0Qre6nqG9WoRjWqUX+lvgCs2cE7mrulFQAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
QR_0387,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABlUlEQVR4nO3aUWqDQBSF4f90hD6O0AV0KePWuqTuQJfSBRScx4Dh9GEUmrbQvhitzjwkhnzgIbne3Ewi8/saHv6AoKqqqqqqqr0rzatBXZbKjSSp2zTXsVVT7lIPkJ8wTI3JYQJAW+U6k8pLjQ9tKKOPpGb7XEdWzZfHIl6bb3PnXtMfTKW3R6u75xlPq5a6jwYyQLzIZPhc/HtNfwg1SJJagPxodVzLmLN1rkOrUvc3Df6q+TJY54xV3Sp1gLosQZzwy3IZqNs017HVXPeDwsTwbCC3KBkgN9Nmuc6gsG2TRiCNoRzZ4+dn3e81/UFUMMSLINoMbbDt6Zu6f64Dq7nu5xVcih/APUCqdb+a+mHOmZeIY93PWVOV136Z48PSZeJ7Q3rV8qbsNf3/VstnrW17DHYfJ0iegHJUe85aatlTyC2kV1Aar5j8ZEFw7Tl3VH5pQV28iPRW9xRWVV/3kCE3mNwyf9XaKNeZVLTLUAlhnu/7PeQ6sprrfijdJdxMloDKj4l7Tf+/lep/o6qqqqqqTqE+AK7olnT9Z+EBAAAAAElFTkSuQmCC,2025-07-14 20:41:12,0,0,
QR_0388,iVBORw0KGgoAAAANSUhEUgAAASIAAAEiAQAAAAB1xeIbAAABiklEQVR4nO2YTW6DMBSEv1eQunSkHCBHwTfr1eAovQFeRnI1XdiQ9E/thkDheWHB45M8sgfLHhO/t+HpDxA45ZRTTjm1dcpqa4FkZjFNlbiqrkNQnSRpBLMTAI0kSR+px+s6BJWqx6WxVupvsLKuPVPtl0rIrUjLjejUT5SZPcviA0c8LjX5PghIINK5VO4vXVtVvwtqMDOzE1gshbdyzFlb166p4vubxwVXq7/BmrqOQ1lMbekYrEU9YJE39/2SFOUc3wPqQwZCPemrD6qt36r6/03VudfYlAWAINFJolOuly6f+0WoMvd0IxTL97Pvb83nfhFq3nOa0gGN6Mbp1X2/HHVv7xLghFy2+rIA7vulqVuOWTf91MJwuXqO+QBqzjEhtVgMV5u2oFV1HYKackx7GUF9ehb4+X5Z6nOOqeHUZLrxjBHmC+9W1e+Lshhy6ehe50RzfV17pL7JMdss0jkzXK7mvl+euuWYdslYnD7Xp42r/6fUNzkmCDK6q29VvVNOOeWUU3+l3gFXB94cQyYnvQAAAABJRU5ErkJggg==,2025-07-14 20:41:12,0,0,
